Logistic_Recall,Logistic_Precision,Tree_Recall,Tree_Precision
0.9995722840034217,0.24861702127659574,,
0.9995722840034217,0.24864347270986276,,
0.9995722840034217,0.24866992977229196,,
0.9995722840034217,0.24869639246568054,,
0.9995722840034217,0.24872286079182632,,
0.9995722840034217,0.24874933475252795,,
0.9995722840034217,0.24877581434958485,,
0.9995722840034217,0.2488022995847972,,
0.9995722840034217,0.24882879045996592,,
0.9995722840034217,0.24885528697689277,,
0.9995722840034217,0.24888178913738018,,
0.9995722840034217,0.24890829694323144,,
0.9995722840034217,0.24893481039625054,,
0.9995722840034217,0.24896132949824226,,
0.9995722840034217,0.24898785425101214,,
0.9995722840034217,0.24901438465636655,,
0.9995722840034217,0.24904092071611253,,
0.9995722840034217,0.249067462432058,,
0.9995722840034217,0.2490940098060115,,
0.9995722840034217,0.24912056283978254,,
0.9995722840034217,0.24914712153518123,,
0.9995722840034217,0.24917368589401856,,
0.9995722840034217,0.2492002559181062,,
0.9995722840034217,0.24922683160925668,,
0.9995722840034217,0.24925341296928327,,
0.9995722840034217,0.24928,,
0.9995722840034217,0.24930659270322167,,
0.9995722840034217,0.2493331910807639,,
0.9995722840034217,0.24935979513444304,,
0.9995722840034217,0.2493864048660762,,
0.9995722840034217,0.24941302027748133,,
0.9995722840034217,0.2494396413704771,,
0.9995722840034217,0.249466268146883,,
0.9995722840034217,0.24949290060851928,,
0.9995722840034217,0.24951953875720692,,
0.9995722840034217,0.24954618259476774,,
0.9995722840034217,0.24957283212302434,,
0.9995722840034217,0.24959948734380005,,
0.9995722840034217,0.24962614825891905,,
0.9995722840034217,0.24965281487020619,,
0.9995722840034217,0.24967948717948718,,
0.9995722840034217,0.2497061651885885,,
0.9995722840034217,0.24973284889933747,,
0.9995722840034217,0.24975953831356204,,
0.9995722840034217,0.24978623343309106,,
0.9995722840034217,0.24981293425975415,,
0.9995722840034217,0.24983964079538165,,
0.9995722840034217,0.24986635304180477,,
0.9995722840034217,0.24989307100085542,,
0.9995722840034217,0.24991979467436637,,
0.9995722840034217,0.24994652406417112,,
0.9995722840034217,0.24997325917210397,,
0.9995722840034217,0.25,,
0.9995722840034217,0.2500267465496951,,
0.9995722840034217,0.2500534988230259,,
0.9995722840034217,0.2500802568218299,,
0.9995722840034217,0.2501070205479452,,
0.9995722840034217,0.25013379000321095,,
0.9995722840034217,0.25016056518946694,,
0.9995722840034217,0.2501873461085537,,
0.9995722840034217,0.25021413276231264,,
0.9995722840034217,0.25024092515258595,,
0.9995722840034217,0.25026772328121655,,
0.9995722840034217,0.2502945271500482,,
0.9995722840034217,0.25032133676092544,,
0.9995722840034217,0.2503481521156936,,
0.9995722840034217,0.25037497321619884,,
0.9995722840034217,0.250401800064288,,
0.9995722840034217,0.2504286326618088,,
0.9995722840034217,0.2504554710106098,,
0.9995722840034217,0.2504823151125402,,
0.9995722840034217,0.2505091649694501,,
0.9995722840034217,0.2505360205831904,,
0.9995722840034217,0.2505628819556127,,
0.9995722840034217,0.25058974908856957,,
0.9995722840034217,0.2506166219839142,,
0.9995722840034217,0.25064350064350066,,
0.9995722840034217,0.25067038506918377,,
0.9995722840034217,0.25069727526281915,,
0.9995722840034217,0.2507241712262633,,
0.9995722840034217,0.2507510729613734,,
0.9995722840034217,0.2507779804700075,,
0.9995722840034217,0.2508048937540245,,
0.9995722840034217,0.2508318128152839,,
0.9995722840034217,0.2508587376556462,,
0.9995722840034217,0.2508856682769726,,
0.9995722840034217,0.2509126046811252,,
0.9995722840034217,0.2509395468699667,,
0.9995722840034217,0.2509664948453608,,
0.9995722840034217,0.25099344860917194,,
0.9995722840034217,0.2510204081632653,,
0.9995722840034217,0.25104737350950695,,
0.9995722840034217,0.25107434464976364,,
0.9995722840034217,0.2511013215859031,,
0.9995722840034217,0.25112830431979366,,
0.9995722840034217,0.2511552928533047,,
0.9995722840034217,0.2511822871883061,,
0.9995722840034217,0.2512092873266688,,
0.9995722840034217,0.2512362932702645,,
0.9995722840034217,0.2512633050209655,,
0.9995722840034217,0.25129032258064515,,
0.9995722840034217,0.25131734595117755,,
0.9995722840034217,0.2513443751344375,,
0.9995722840034217,0.25137141013230074,,
0.9995722840034217,0.2513984509466437,,
0.9995722840034217,0.25142549757934374,,
0.9995722840034217,0.2514525500322789,,
0.9995722840034217,0.2514796083073281,,
0.9995722840034217,0.2515066724063711,,
0.9995722840034217,0.25153374233128833,,
0.9995722840034217,0.25156081808396125,,
0.9995722840034217,0.25158789966627193,,
0.9995722840034217,0.2516149870801034,,
0.9995722840034217,0.2516420803273393,,
0.9995722840034217,0.25166917940986433,,
0.9995722840034217,0.2516962843295638,,
0.9995722840034217,0.251723395088324,,
0.9995722840034217,0.25175051168803186,,
0.9995722840034217,0.2517776341305753,,
0.9995722840034217,0.2518047624178429,,
0.9995722840034217,0.2518318965517241,,
0.9995722840034217,0.2518590365341093,,
0.9995722840034217,0.2518861823668894,,
0.9995722840034217,0.25191333405195643,,
0.9995722840034217,0.25194049159120313,,
0.9995722840034217,0.2519676549865229,,
0.9995722840034217,0.25199482423981023,,
0.9995722840034217,0.2520219993529602,,
0.9995722840034217,0.2520491803278688,,
0.9995722840034217,0.25207636716643295,,
0.9995722840034217,0.25210355987055016,,
0.9995722840034217,0.2521307584421189,,
0.9995722840034217,0.25215796288303843,,
0.9995722840034217,0.2521851731952088,,
0.9995722840034217,0.252212389380531,,
0.9995722840034217,0.2522396114409066,,
0.9995722840034217,0.25226683937823835,,
0.9995722840034217,0.2522940731944294,,
0.9995722840034217,0.25232131289138415,,
0.9995722840034217,0.25234855847100746,,
0.9995722840034217,0.2523758099352052,,
0.9995722840034217,0.252403067285884,,
0.9995722840034217,0.2524303305249514,,
0.9995722840034217,0.25245759965431563,,
0.9995722840034217,0.25248487467588593,,
0.9995722840034217,0.25251215559157214,,
0.9995722840034217,0.2525394424032851,,
0.9995722840034217,0.25256673511293637,,
0.9995722840034217,0.2525940337224384,,
0.9995722840034217,0.2526213382337045,,
0.9995722840034217,0.25264864864864867,,
0.9995722840034217,0.2526759649691859,,
0.9995722840034217,0.25270328719723184,,
0.9995722840034217,0.25273061533470315,,
0.9995722840034217,0.2527579493835172,,
0.9995722840034217,0.2527852893455922,,
0.9995722840034217,0.25281263522284725,,
0.9995722840034217,0.25283998701720223,,
0.9995722840034217,0.2528673447305778,,
0.9995722840034217,0.2528947083648956,,
0.9995722840034217,0.25292207792207794,,
0.9995722840034217,0.25294945340404806,,
0.9995722840034217,0.25297683481273003,,
0.9995722840034217,0.2530042221500487,,
0.9995722840034217,0.25303161541792984,,
0.9995722840034217,0.25305901461829994,,
0.9995722840034217,0.25308641975308643,,
