Logistic_FPR,Logistic_TPR,Tree_FPR,Tree_TPR
0.0,0.0,0.0,0.0
0.0,0.000427715996578272,0.12097967972009151,0.6253207869974337
0.0,0.003849443969204448,1.0,1.0
0.0,0.00641573994867408,,
0.0,0.1086398631308811,,
0.00026914278024491994,0.1086398631308811,,
0.00026914278024491994,0.10949529512403763,,
0.0004037141703673799,0.10949529512403763,,
0.0004037141703673799,0.10992301112061591,,
0.0005382855604898399,0.10992301112061591,,
0.0005382855604898399,0.11804961505560307,,
0.0006728569506122998,0.11804961505560307,,
0.0006728569506122998,0.13045337895637296,,
0.0008074283407347598,0.13045337895637296,,
0.0008074283407347598,0.13216424294268606,,
0.0009419997308572198,0.13216424294268606,,
0.0009419997308572198,0.1330196749358426,,
0.0012111425111021397,0.1330196749358426,,
0.0012111425111021397,0.1347305389221557,,
0.0013457139012245996,0.1347305389221557,,
0.0013457139012245996,0.1364414029084688,,
0.0014802852913470596,0.1364414029084688,,
0.0014802852913470596,0.14029084687767324,,
0.0016148566814695195,0.14029084687767324,,
0.0016148566814695195,0.1467065868263473,,
0.0017494280715919794,0.1467065868263473,,
0.0017494280715919794,0.14884516680923868,,
0.0018839994617144396,0.14884516680923868,,
0.0018839994617144396,0.15055603079555174,,
0.0020185708518368995,0.15055603079555174,,
0.0020185708518368995,0.15269461077844312,,
0.0021531422419593595,0.15269461077844312,,
0.0021531422419593595,0.15312232677502138,,
0.0022877136320818194,0.15312232677502138,,
0.0022877136320818194,0.15355004277159967,,
0.0024222850222042794,0.15355004277159967,,
0.0024222850222042794,0.15739948674080412,,
0.0025568564123267393,0.15739948674080412,,
0.0025568564123267393,0.15911035072711718,,
0.002960570582694119,0.15911035072711718,,
0.002960570582694119,0.16295979469632163,,
0.003095141972816579,0.16295979469632163,,
0.003095141972816579,0.16723695466210436,,
0.003229713362939039,0.16723695466210436,,
0.003229713362939039,0.16937553464499572,,
0.003364284753061499,0.16937553464499572,,
0.003364284753061499,0.174508126603935,,
0.003498856143183959,0.174508126603935,,
0.003498856143183959,0.17493584260051326,,
0.0036334275333064193,0.17493584260051326,,
0.0036334275333064193,0.17536355859709152,,
0.003767998923428879,0.17536355859709152,,
0.003767998923428879,0.1787852865697177,,
0.004037141703673799,0.1787852865697177,,
0.004037141703673799,0.18306244653550044,,
0.004171713093796259,0.18306244653550044,,
0.004171713093796259,0.1881950384944397,,
0.004306284483918719,0.1881950384944397,,
0.004306284483918719,0.18905047048759624,,
0.0044408558740411785,0.18905047048759624,,
0.0044408558740411785,0.19033361847733105,,
0.004575427264163639,0.19033361847733105,,
0.004575427264163639,0.1911890504704876,,
0.004844570044408559,0.1911890504704876,,
0.004844570044408559,0.19503849443969204,,
0.004979141434531019,0.19503849443969204,,
0.004979141434531019,0.1958939264328486,,
0.005113712824653479,0.1958939264328486,,
0.005113712824653479,0.20402053036783577,,
0.005248284214775939,0.20402053036783577,,
0.005248284214775939,0.20530367835757057,,
0.0053828556048983985,0.20530367835757057,,
0.0053828556048983985,0.20701454234388367,,
0.005517426995020859,0.20701454234388367,,
0.005517426995020859,0.20786997433704021,,
0.005651998385143318,0.20786997433704021,,
0.005651998385143318,0.21000855431993157,,
0.005786569775265779,0.21000855431993157,,
0.005786569775265779,0.21086398631308811,,
0.005921141165388238,0.21086398631308811,,
0.005921141165388238,0.2125748502994012,,
0.006055712555510699,0.2125748502994012,,
0.006055712555510699,0.21300256629597947,,
0.006190283945633158,0.21300256629597947,,
0.006190283945633158,0.21428571428571427,,
0.0063248553357556185,0.21428571428571427,,
0.0063248553357556185,0.21685201026518391,,
0.006593998116000538,0.21685201026518391,,
0.006593998116000538,0.2245508982035928,,
0.006728569506122998,0.2245508982035928,,
0.006728569506122998,0.22668947818648416,,
0.006863140896245458,0.22668947818648416,,
0.006863140896245458,0.22711719418306245,,
0.006997712286367918,0.22711719418306245,,
0.006997712286367918,0.23139435414884515,,
0.007132283676490378,0.23139435414884515,,
0.007132283676490378,0.2322497861420017,,
0.007401426456735298,0.2322497861420017,,
0.007401426456735298,0.2399486740804106,,
0.007535997846857758,0.2399486740804106,,
0.007535997846857758,0.24123182207014543,,
0.007670569236980218,0.24123182207014543,,
0.007670569236980218,0.24294268605645852,,
0.007939712017225138,0.24294268605645852,,
0.007939712017225138,0.24422583404619333,,
0.008208854797470059,0.24422583404619333,,
0.008208854797470059,0.2446535500427716,,
0.008477997577714978,0.2446535500427716,,
0.008477997577714978,0.24636441402908468,,
0.008612568967837438,0.24636441402908468,,
0.008612568967837438,0.24978614200171087,,
0.008747140357959898,0.24978614200171087,,
0.008747140357959898,0.25449101796407186,,
0.008881711748082357,0.25449101796407186,,
0.008881711748082357,0.25791274593669805,,
0.009016283138204817,0.25791274593669805,,
0.009016283138204817,0.25919589392643283,,
0.009285425918449738,0.25919589392643283,,
0.009285425918449738,0.2600513259195894,,
0.009554568698694657,0.2600513259195894,,
0.009554568698694657,0.2643284858853721,,
0.009689140088817117,0.2643284858853721,,
0.009689140088817117,0.2668947818648417,,
0.009823711478939578,0.2668947818648417,,
0.009823711478939578,0.27159965782720275,,
0.010092854259184497,0.27159965782720275,,
0.010092854259184497,0.272027373823781,,
0.010227425649306957,0.272027373823781,,
0.010227425649306957,0.27245508982035926,,
0.010361997039429418,0.27245508982035926,,
0.010361997039429418,0.2831479897348161,,
0.010496568429551878,0.2831479897348161,,
0.010496568429551878,0.2840034217279726,,
0.010631139819674337,0.2840034217279726,,
0.010631139819674337,0.2844311377245509,,
0.010765711209796797,0.2844311377245509,,
0.010765711209796797,0.2848588537211292,,
0.010900282599919257,0.2848588537211292,,
0.010900282599919257,0.2874251497005988,,
0.011034853990041718,0.2874251497005988,,
0.011034853990041718,0.28785286569717705,,
0.011438568160409097,0.28785286569717705,,
0.011438568160409097,0.2887082976903336,,
0.011573139550531557,0.2887082976903336,,
0.011573139550531557,0.2921300256629598,,
0.011842282330776477,0.2921300256629598,,
0.011842282330776477,0.2925577416595381,,
0.011976853720898937,0.2925577416595381,,
0.011976853720898937,0.2968349016253208,,
0.012111425111021397,0.2968349016253208,,
0.012111425111021397,0.29897348160821213,,
0.012245996501143858,0.29897348160821213,,
0.012245996501143858,0.30196749358426006,,
0.012515139281388777,0.30196749358426006,,
0.012515139281388777,0.3041060735671514,,
0.012784282061633697,0.3041060735671514,,
0.012784282061633697,0.3045337895637297,,
0.012918853451756156,0.3045337895637297,,
0.012918853451756156,0.30624465355004277,,
0.013053424841878616,0.30624465355004277,,
0.013053424841878616,0.306672369546621,,
0.013187996232001077,0.306672369546621,,
0.013187996232001077,0.3075278015397776,,
0.013322567622123537,0.3075278015397776,,
0.013322567622123537,0.30966638152266895,,
0.013457139012245996,0.30966638152266895,,
0.013457139012245996,0.3100940975192472,,
0.013591710402368456,0.3100940975192472,,
0.013591710402368456,0.3105218135158255,,
0.013726281792490917,0.3105218135158255,,
0.013726281792490917,0.3118049615055603,,
0.014129995962858296,0.3118049615055603,,
0.014129995962858296,0.31223267750213857,,
0.014264567352980756,0.31223267750213857,,
0.014264567352980756,0.31479897348160824,,
0.014533710133225677,0.31479897348160824,,
0.014533710133225677,0.3165098374679213,,
0.014668281523348136,0.3165098374679213,,
0.014668281523348136,0.31736526946107785,,
0.014802852913470596,0.31736526946107785,,
0.014802852913470596,0.31822070145423437,,
0.015071995693715517,0.31822070145423437,,
0.015071995693715517,0.3220701454234388,,
0.015341138473960436,0.3220701454234388,,
0.015341138473960436,0.3229255774165954,,
0.015475709864082896,0.3229255774165954,,
0.015475709864082896,0.3246364414029085,,
0.015610281254205357,0.3246364414029085,,
0.015610281254205357,0.32506415739948674,,
0.015879424034450276,0.32506415739948674,,
0.015879424034450276,0.325491873396065,,
0.016148566814695196,0.325491873396065,,
0.016148566814695196,0.32763045337895635,,
0.016283138204817655,0.32763045337895635,,
0.016283138204817655,0.3297690333618477,,
0.016417709594940117,0.3297690333618477,,
0.016417709594940117,0.330196749358426,,
0.016552280985062576,0.330196749358426,,
0.016552280985062576,0.33875106928999144,,
0.016686852375185034,0.33875106928999144,,
0.016686852375185034,0.339606501283148,,
0.016821423765307496,0.339606501283148,,
0.016821423765307496,0.3421727972626176,,
0.016955995155429955,0.3421727972626176,,
0.016955995155429955,0.34345594525235246,,
0.017225137935674876,0.34345594525235246,,
0.017225137935674876,0.34473909324208724,,
0.017359709325797335,0.34473909324208724,,
0.017359709325797335,0.34516680923866555,,
0.017628852106042255,0.34516680923866555,,
0.017628852106042255,0.3468776732249786,,
0.017763423496164714,0.3468776732249786,,
0.017763423496164714,0.3498716852010265,,
0.017897994886287176,0.3498716852010265,,
0.017897994886287176,0.35115483319076135,,
0.018032566276409635,0.35115483319076135,,
0.018032566276409635,0.3550042771599658,,
0.018301709056654555,0.3550042771599658,,
0.018301709056654555,0.3567151411462789,,
0.018570851836899476,0.3567151411462789,,
0.018570851836899476,0.35714285714285715,,
0.018705423227021935,0.35714285714285715,,
0.018705423227021935,0.36227544910179643,,
0.018839994617144393,0.36227544910179643,,
0.018839994617144393,0.3644140290846878,,
0.018974566007266856,0.3644140290846878,,
0.018974566007266856,0.36484174508126604,,
0.019109137397389314,0.36484174508126604,,
0.019109137397389314,0.36569717707442256,,
0.019243708787511776,0.36569717707442256,,
0.019243708787511776,0.36740804106073566,,
0.019378280177634235,0.36740804106073566,,
0.019378280177634235,0.3699743370402053,,
0.019647422957879156,0.3699743370402053,,
0.019647422957879156,0.37082976903336184,,
0.019781994348001614,0.37082976903336184,,
0.019781994348001614,0.3716852010265184,,
0.019916565738124076,0.3716852010265184,,
0.019916565738124076,0.37254063301967494,,
0.020051137128246535,0.37254063301967494,,
0.020051137128246535,0.37339606501283146,,
0.020185708518368994,0.37339606501283146,,
0.020185708518368994,0.38109495295124035,,
0.020589422688736373,0.38109495295124035,,
0.020589422688736373,0.38280581693755344,,
0.020993136859103756,0.38280581693755344,,
0.020993136859103756,0.3840889649272883,,
0.021262279639348673,0.3840889649272883,,
0.021262279639348673,0.3857998289136014,,
0.021396851029471135,0.3857998289136014,,
0.021396851029471135,0.38622754491017963,,
0.021665993809716056,0.38622754491017963,,
0.021665993809716056,0.388366124893071,,
0.021800565199838515,0.388366124893071,,
0.021800565199838515,0.3887938408896493,,
0.022473422150450815,0.3887938408896493,,
0.022473422150450815,0.3896492728828058,,
0.022607993540573273,0.3896492728828058,,
0.022607993540573273,0.39264328485885375,,
0.022877136320818194,0.39264328485885375,,
0.022877136320818194,0.393071000855432,,
0.023146279101063115,0.393071000855432,,
0.023146279101063115,0.39520958083832336,,
0.023415421881308032,0.39520958083832336,,
0.023415421881308032,0.3956372968349016,,
0.023549993271430494,0.3956372968349016,,
0.023549993271430494,0.3960650128314799,,
0.023953707441797874,0.3960650128314799,,
0.023953707441797874,0.39692044482463645,,
0.024222850222042795,0.39692044482463645,,
0.024222850222042795,0.397775876817793,,
0.024895707172655095,0.397775876817793,,
0.024895707172655095,0.39863130881094955,,
0.025030278562777553,0.39863130881094955,,
0.025030278562777553,0.40034217279726264,,
0.025299421343022474,0.40034217279726264,,
0.025299421343022474,0.40119760479041916,,
0.025433992733144933,0.40119760479041916,,
0.025433992733144933,0.4016253207869974,,
0.025703135513389853,0.4016253207869974,,
0.025703135513389853,0.4037639007698888,,
0.025837706903512312,0.4037639007698888,,
0.025837706903512312,0.4041916167664671,,
0.026106849683757233,0.4041916167664671,,
0.026106849683757233,0.40461933276304535,,
0.02624142107387969,0.40461933276304535,,
0.02624142107387969,0.4050470487596236,,
0.026510563854124612,0.4050470487596236,,
0.026510563854124612,0.4067579127459367,,
0.026645135244247074,0.4067579127459367,,
0.026645135244247074,0.4076133447390932,,
0.026779706634369533,0.4076133447390932,,
0.026779706634369533,0.4084687767322498,,
0.027183420804736912,0.4084687767322498,,
0.027183420804736912,0.4110350727117194,,
0.027317992194859374,0.4110350727117194,,
0.027317992194859374,0.41146278870829767,,
0.02758713497510429,0.41146278870829767,,
0.02758713497510429,0.41231822070145424,,
0.027721706365226754,0.41231822070145424,,
0.027721706365226754,0.4127459366980325,,
0.027856277755349212,0.4127459366980325,,
0.027856277755349212,0.4144568006843456,,
0.02799084914547167,0.4144568006843456,,
0.02799084914547167,0.4161676646706587,,
0.028125420535594133,0.4161676646706587,,
0.028125420535594133,0.41659538066723695,,
0.028394563315839054,0.41659538066723695,,
0.028394563315839054,0.4178785286569718,,
0.028529134705961513,0.4178785286569718,,
0.028529134705961513,0.4187339606501283,,
0.02866370609608397,0.4187339606501283,,
0.02866370609608397,0.4195893926432849,,
0.028798277486206433,0.4195893926432849,,
0.028798277486206433,0.42172797262617623,,
0.028932848876328892,0.42172797262617623,,
0.028932848876328892,0.4234388366124893,,
0.029067420266451354,0.4234388366124893,,
0.029067420266451354,0.42429426860564584,,
0.029471134436818733,0.42429426860564584,,
0.029471134436818733,0.4247219846022241,,
0.029605705826941192,0.4247219846022241,,
0.029605705826941192,0.42600513259195893,,
0.029874848607186113,0.42600513259195893,,
0.029874848607186113,0.42771599657827203,,
0.030278562777553492,0.42771599657827203,,
0.030278562777553492,0.4298545765611634,,
0.030547705557798413,0.4298545765611634,,
0.030547705557798413,0.43028229255774164,,
0.03068227694792087,0.43028229255774164,,
0.03068227694792087,0.43327630453378957,,
0.03081684833804333,0.43327630453378957,,
0.03081684833804333,0.4341317365269461,,
0.030951419728165792,0.4341317365269461,,
0.030951419728165792,0.4358426005132592,,
0.03108599111828825,0.4358426005132592,,
0.03108599111828825,0.43627031650983744,,
0.03135513389853317,0.43627031650983744,,
0.03135513389853317,0.43669803250641576,,
0.03175884806890055,0.43669803250641576,,
0.03175884806890055,0.43840889649272885,,
0.03189341945902301,0.43840889649272885,,
0.03189341945902301,0.44011976047904194,,
0.03229713362939039,0.44011976047904194,,
0.03229713362939039,0.4414029084687767,,
0.03270084779975777,0.4414029084687767,,
0.03270084779975777,0.441830624465355,,
0.03296999058000269,0.441830624465355,,
0.03296999058000269,0.4431137724550898,,
0.033239133360247614,0.4431137724550898,,
0.033239133360247614,0.4435414884516681,,
0.03337370475037007,0.4435414884516681,,
0.03337370475037007,0.4439692044482464,,
0.03364284753061499,0.4439692044482464,,
0.03364284753061499,0.4448246364414029,,
0.03391199031085991,0.4448246364414029,,
0.03391199031085991,0.44525235243798117,,
0.034181133091104834,0.44525235243798117,,
0.034181133091104834,0.446535500427716,,
0.03445027587134975,0.446535500427716,,
0.03445027587134975,0.4482463644140291,,
0.034584847261472214,0.4482463644140291,,
0.034584847261472214,0.44867408041060736,,
0.03471941865159467,0.44867408041060736,,
0.03471941865159467,0.4491017964071856,,
0.03485399004171713,0.4491017964071856,,
0.03485399004171713,0.4499572284003422,,
0.03512313282196205,0.4499572284003422,,
0.03512313282196205,0.4508126603934987,,
0.03606513255281927,0.4508126603934987,,
0.03606513255281927,0.45295124037639006,,
0.03619970394294173,0.45295124037639006,,
0.03619970394294173,0.4533789563729683,,
0.03646884672318665,0.4533789563729683,,
0.03646884672318665,0.4550898203592814,,
0.03660341811330911,0.4550898203592814,,
0.03660341811330911,0.45551753635585973,,
0.03673798950343157,0.45551753635585973,,
0.03673798950343157,0.4593669803250642,,
0.03687256089355403,0.4593669803250642,,
0.03687256089355403,0.46065012831479896,,
0.03700713228367649,0.46065012831479896,,
0.03700713228367649,0.4619332763045338,,
0.03727627506392141,0.4619332763045338,,
0.03727627506392141,0.46236099230111205,,
0.03741084645404387,0.46236099230111205,,
0.03741084645404387,0.4627887082976903,,
0.03754541784416633,0.4627887082976903,,
0.03754541784416633,0.4662104362703165,,
0.03767998923428879,0.4662104362703165,,
0.03767998923428879,0.46663815226689476,,
0.03794913201453371,0.46663815226689476,,
0.03794913201453371,0.4692044482463644,,
0.03808370340465617,0.4692044482463644,,
0.03808370340465617,0.4696321642429427,,
0.03835284618490109,0.4696321642429427,,
0.03835284618490109,0.47005988023952094,,
0.03848741757502355,0.47005988023952094,,
0.03848741757502355,0.4704875962360992,,
0.03889113174539093,0.4704875962360992,,
0.03889113174539093,0.4709153122326775,,
0.03902570313551339,0.4709153122326775,,
0.03902570313551339,0.4726261762189906,,
0.03916027452563585,0.4726261762189906,,
0.03916027452563585,0.47604790419161674,,
0.03929484591575831,0.47604790419161674,,
0.03929484591575831,0.47647562018819506,,
0.039429417305880766,0.47647562018819506,,
0.039429417305880766,0.4769033361847733,,
0.03956398869600323,0.4769033361847733,,
0.03956398869600323,0.4828913601368691,,
0.03969856008612569,0.4828913601368691,,
0.03969856008612569,0.4833190761334474,,
0.03983313147624815,0.4833190761334474,,
0.03983313147624815,0.48374679213002564,,
0.03996770286637061,0.48374679213002564,,
0.03996770286637061,0.48417450812660395,,
